date,prec
20010722,4.447083473205566
20010723,6.9817938804626465
20010724,2.555098295211792
20010725,2.852447986602783
20010726,2.340729236602783
20010727,2.5853993892669678
20010728,4.925844669342041
20010729,3.4405033588409424
20010730,1.8418807983398438
20010731,1.3925809860229492
20010801,2.504901647567749
20010802,5.147158622741699
20010803,2.8619792461395264
20010804,3.1765799522399902
20010805,0.9662673473358154
20010806,0.8773032426834106
20010807,2.984189748764038
20010808,3.967893600463867
20010809,0.9677720069885254
20010810,2.7565741539001465
20010811,1.873321771621704
20010812,2.6796064376831055
20010813,6.300538063049316
20010814,2.4709086418151855
20010815,2.4382176399230957
20010816,2.2766666412353516
20010817,1.863124966621399
20010818,1.3035763502120972
20010819,1.3329745531082153
20010820,4.089432716369629
20010821,2.991504669189453
20010822,2.6679975986480713
20010823,5.182222366333008
20010824,1.3667477369308472
20010825,2.5908334255218506
20010826,1.5416088104248047
20010827,0.7286111116409302
20010828,0.44918403029441833
20010829,0.29999420046806335
20010830,0.34145253896713257
20010831,1.2056539058685303
20010901,1.3117245435714722
20010902,4.417233943939209
20010903,3.2646238803863525
20010904,1.0456713438034058
20010905,1.9215277433395386
20010906,1.9994560480117798
20010907,8.195723533630371
20010908,12.652488708496094
20010909,4.564004421234131
20010910,3.5833680629730225
20010911,2.863541603088379
20010912,3.6117823123931885
20010913,5.129629611968994
20010914,0.8968923687934875
20010915,0.4736747741699219
20010916,0.9762499928474426
20010917,1.3660011291503906
20010918,2.371742010116577
20010919,5.279016017913818
20010920,8.329779624938965
20010921,4.018518447875977
20010922,2.114710569381714
20010923,1.3675057888031006
20010924,2.587095022201538
20010925,1.2170891761779785
20010926,0.9050347208976746
20010927,1.4033564329147339
20010928,0.8687326312065125
20010929,1.0716434717178345
20010930,2.862835645675659
20011001,0.7979456186294556
20011002,1.0793981552124023
20011003,0.7134838104248047
20011004,1.4205902814865112
20011005,0.9680150747299194
20011006,0.43759259581565857
20011007,0.5506539344787598
20011008,1.061423659324646
20011009,1.6764119863510132
20011010,1.5082870721817017
20011011,2.591736078262329
20011012,5.222552299499512
20011013,2.7518808841705322
20011014,2.5762269496917725
20011015,1.7358391284942627
20011016,3.0345544815063477
20011017,4.987407207489014
20011018,4.148640155792236
20011019,1.1324015855789185
20011020,0.23778356611728668
20011021,0.9297974705696106
20011022,0.24388310313224792
20011023,1.0527256727218628
20011024,1.2520312070846558
20011025,1.8505845069885254
20011026,7.810740947723389
20011027,3.239062547683716
20011028,5.118142127990723
20011029,1.9498668909072876
20011030,5.615740776062012
20011031,5.4728875160217285
20011101,7.456585884094238
20011102,2.9044907093048096
20011103,1.6548842191696167
20011104,1.1314582824707031
20011105,2.552523136138916
20011106,0.5182870626449585
20011107,0.4855150580406189
20011108,2.612957239151001
20011109,3.071458339691162
20011110,4.525914192199707
20011111,1.2188483476638794
20011112,0.3877546191215515
20011113,1.1763252019882202
20011114,1.0786747932434082
20011115,0.6697685122489929
20011116,0.7644097208976746
20011117,0.9933738708496094
20011118,2.019085645675659
20011119,1.7622685432434082
20011120,1.5410184860229492
20011121,1.9540914297103882
20011122,0.08039351552724838
20011123,2.249675989151001
20011124,1.0657755136489868
20011125,1.2960069179534912
20011126,5.7770256996154785
20011127,2.8624420166015625
20011128,2.2075867652893066
20011129,6.1493635177612305
20011130,2.419832229614258
20011201,0.441423624753952
20011202,1.870520830154419
20011203,5.871041774749756
20011204,7.121551036834717
20011205,3.5667476654052734
20011206,5.536163330078125
20011207,3.4729456901550293
20011208,5.7963080406188965
20011209,6.291388988494873
20011210,3.2447338104248047
20011211,1.121628999710083
20011212,2.7948784828186035
20011213,5.47899866104126
20011214,2.8679051399230957
20011215,5.892117977142334
20011216,2.073761463165283
20011217,1.7801967859268188
20011218,5.792193412780762
20011219,3.6489005088806152
20011220,2.236452579498291
20011221,5.449913024902344
20011222,2.84759259223938
20011223,3.7950925827026367
20011224,2.9271934032440186
20011225,3.771707057952881
20011226,7.094537258148193
20011227,4.084907531738281
20011228,4.649068355560303
20011229,3.8018577098846436
20011230,5.1305036544799805
20011231,6.346735954284668
20020101,3.9722280502319336
20020102,3.1906771659851074
20020103,5.794594764709473
20020104,14.356389045715332
20020105,11.038784980773926
20020106,15.143026351928711
20020107,13.600561141967773
20020108,8.52132511138916
20020109,6.729455947875977
20020110,5.28646993637085
20020111,3.5676968097686768
20020112,5.303304195404053
20020113,4.188101768493652
20020114,5.532633304595947
20020115,9.954015731811523
20020116,8.137882232666016
20020117,7.867899417877197
20020118,5.317771911621094
20020119,15.711030006408691
20020120,15.00061321258545
20020121,15.96292781829834
20020122,7.454606533050537
20020123,4.413353443145752
20020124,7.846608638763428
20020125,5.376715660095215
20020126,6.81740140914917
20020127,5.925037384033203
20020128,4.789580345153809
20020129,3.573761463165283
20020130,5.304872512817383
20020131,5.377598285675049
20020201,11.156915664672852
20020202,7.183344841003418
20020203,7.7971296310424805
20020204,8.511649131774902
20020205,5.233738422393799
20020206,5.91953706741333
20020207,7.660376071929932
20020208,17.646087646484375
20020209,17.79569435119629
20020210,2.861464023590088
20020211,8.3814697265625
20020212,5.451272964477539
20020213,6.087164402008057
20020214,5.257835865020752
20020215,7.301626205444336
20020216,8.985387802124023
20020217,13.050731658935547
20020218,9.562858581542969
20020219,9.93635082244873
20020220,7.699649810791016
20020221,6.743617057800293
20020222,3.280243158340454
20020223,4.743472099304199
20020224,3.3443055152893066
20020225,4.532986164093018
20020226,5.385399341583252
20020227,5.674560070037842
20020228,3.6672801971435547
20020301,6.89879035949707
20020302,9.973917961120605
20020303,10.032760620117188
20020304,16.937992095947266
20020305,12.59627914428711
20020306,8.323385238647461
20020307,7.841973304748535
20020308,6.97230339050293
20020309,9.212331771850586
20020310,12.050954818725586
20020311,15.65980339050293
20020312,10.681243896484375
20020313,4.5198493003845215
20020314,8.937707901000977
20020315,8.735821723937988
20020316,11.247650146484375
20020317,4.828032493591309
20020318,5.266672611236572
20020319,10.239606857299805
20020320,7.394293785095215
20020321,11.989733695983887
20020322,18.94913101196289
20020323,14.6862211227417
20020324,11.636510848999023
20020325,4.3699188232421875
20020326,3.1802892684936523
20020327,2.5705440044403076
20020328,5.112279891967773
20020329,4.472071647644043
20020330,7.344131946563721
20020331,12.705931663513184
20020401,12.297783851623535
20020402,6.290005683898926
20020403,12.654780387878418
20020404,23.48634910583496
20020405,26.201457977294922
20020406,13.17258071899414
20020407,9.702112197875977
20020408,2.6924421787261963
20020409,10.100647926330566
20020410,19.774015426635742
20020411,12.20241928100586
20020412,6.593402862548828
20020413,3.6393401622772217
20020414,10.951967239379883
20020415,11.85114574432373
20020416,13.587361335754395
20020417,4.314155101776123
20020418,5.324496746063232
20020419,7.854514122009277
20020420,7.0040507316589355
20020421,9.393999099731445
20020422,12.516643524169922
20020423,14.984582901000977
20020424,15.789745330810547
20020425,10.13476848602295
20020426,6.052847385406494
20020427,10.49682331085205
20020428,9.809751510620117
20020429,7.639861106872559
20020430,5.674860954284668
20020501,7.948935031890869
20020502,9.626527786254883
20020503,13.282112121582031
20020504,7.6648149490356445
20020505,8.403518676757812
20020506,6.951198101043701
20020507,6.9015045166015625
20020508,8.186168670654297
20020509,10.426111221313477
20020510,7.573996067047119
20020511,6.134427070617676
20020512,10.175570487976074
20020513,10.930283546447754
20020514,6.210156440734863
20020515,6.930086612701416
20020516,13.482800483703613
20020517,15.204438209533691
20020518,17.850427627563477
20020519,7.511412143707275
20020520,10.009166717529297
20020521,7.6667938232421875
20020522,5.25425910949707
20020523,8.493356704711914
20020524,7.0850114822387695
20020525,12.274248123168945
20020526,8.724212646484375
20020527,10.706689834594727
20020528,12.008193969726562
20020529,9.62971019744873
20020530,12.075301170349121
20020531,7.545133113861084
20020601,3.3808679580688477
20020602,7.834103107452393
20020603,8.171446800231934
20020604,5.567233562469482
20020605,7.839733600616455
20020606,8.865612983703613
20020607,14.620369911193848
20020608,10.137575149536133
20020609,7.385717391967773
20020610,3.1933796405792236
20020611,1.3418982028961182
20020612,5.947210788726807
20020613,7.5331830978393555
20020614,8.345011711120605
20020615,6.483963966369629
20020616,5.765474319458008
20020617,5.305989742279053
20020618,7.166365623474121
20020619,6.466220855712891
20020620,8.82364559173584
20020621,7.581655025482178
20020622,7.799762725830078
20020623,6.708634376525879
20020624,6.285046100616455
20020625,7.696875095367432
20020626,5.50477409362793
20020627,8.26828670501709
20020628,6.448304176330566
20020629,4.411533355712891
20020630,3.965763807296753
20020701,4.812366962432861
20020702,4.359658718109131
20020703,5.228368282318115
20020704,5.866591453552246
20020705,4.411302089691162
20020706,4.834178447723389
20020707,1.8381192684173584
20020708,3.590937614440918
20020709,2.4541897773742676
20020710,3.231637716293335
20020711,3.862980365753174
20020712,4.296828746795654
20020713,1.4382060766220093
20020714,4.135671138763428
20020715,4.482059955596924
20020716,3.723339080810547
20020717,5.366180419921875
20020718,1.2835358381271362
20020719,3.047795057296753
20020720,2.9696991443634033
20020721,2.6022801399230957
20020722,2.9752893447875977
20020723,0.9681828618049622
20020724,4.527777671813965
20020725,1.6822222471237183
20020726,2.371527671813965
20020727,5.836701393127441
20020728,4.77878475189209
20020729,1.720497727394104
20020730,2.659346103668213
20020731,1.7951505184173584
20020801,4.337306022644043
20020802,5.579696178436279
20020803,3.0975520610809326
20020804,1.6219791173934937
20020805,1.8097916841506958
20020806,3.3727200031280518
20020807,2.8281075954437256
20020808,1.3488136529922485
20020809,2.918044090270996
20020810,2.954131841659546
20020811,5.7497687339782715
20020812,5.5070977210998535
20020813,3.7861573696136475
20020814,2.3366551399230957
20020815,1.5283854007720947
20020816,0.769201397895813
20020817,1.9086805582046509
20020818,1.0041377544403076
20020819,5.077170372009277
20020820,2.591921329498291
20020821,2.6849422454833984
20020822,2.2948379516601562
20020823,2.9966318607330322
20020824,2.8769445419311523
20020825,3.675335645675659
20020826,2.555185079574585
20020827,1.3121064901351929
20020828,3.4001736640930176
20020829,2.0397684574127197
20020830,3.3686978816986084
20020831,3.0934953689575195
20020901,11.547361373901367
20020902,5.3582000732421875
20020903,1.4119617938995361
20020904,2.147951364517212
20020905,6.043107509613037
20020906,0.9697337746620178
20020907,1.7198727130889893
20020908,0.6497569680213928
20020909,1.5599826574325562
20020910,1.9905670881271362
20020911,2.342407464981079
20020912,1.1687731742858887
20020913,1.5727720260620117
20020914,1.2772626876831055
20020915,1.2430787086486816
20020916,2.5675578117370605
20020917,2.271944522857666
20020918,2.175659656524658
20020919,1.2290682792663574
20020920,0.10122106224298477
20020921,0.21866898238658905
20020922,0.36331018805503845
20020923,1.794311285018921
20020924,2.020937442779541
20020925,4.0592474937438965
20020926,1.5193171501159668
20020927,1.0522916316986084
20020928,0.4201967716217041
20020929,2.5727314949035645
20020930,2.479409694671631
20021001,1.7321064472198486
20021002,0.7550694346427917
20021003,2.32415509223938
20021004,0.3057580888271332
20021005,0.9300867915153503
20021006,0.48630207777023315
20021007,0.9568865895271301
20021008,1.0635185241699219
20021009,0.29684606194496155
20021010,0.4525752365589142
20021011,1.827280044555664
20021012,2.375856399536133
20021013,1.6234201192855835
20021014,7.42565393447876
20021015,4.927465438842773
20021016,1.2164525985717773
20021017,3.2316551208496094
20021018,2.0464468002319336
20021019,5.980283737182617
20021020,5.118171215057373
20021021,4.454369068145752
20021022,3.04146409034729
20021023,5.383622646331787
20021024,5.012661933898926
20021025,1.5265856981277466
20021026,0.5221064686775208
20021027,2.1636922359466553
20021028,3.119687557220459
20021029,2.843912124633789
20021030,1.687679409980774
20021031,8.020416259765625
20021101,2.305717706680298
20021102,3.5818865299224854
20021103,5.194710731506348
20021104,5.574617862701416
20021105,1.7889583110809326
20021106,3.5032408237457275
20021107,3.1881422996520996
20021108,10.407760620117188
20021109,8.75960636138916
20021110,4.99887752532959
20021111,1.7736226320266724
20021112,2.4242360591888428
20021113,2.5375635623931885
20021114,1.8060532808303833
20021115,3.744826316833496
20021116,2.84698486328125
20021117,2.1850926876068115
20021118,2.6280555725097656
20021119,3.1765103340148926
20021120,0.8548611402511597
20021121,1.7826042175292969
20021122,1.3809317350387573
20021123,2.113507032394409
20021124,1.9937152862548828
20021125,3.376232624053955
20021126,1.8424478769302368
20021127,1.1348552703857422
20021128,0.9229340553283691
20021129,1.2904629707336426
20021130,4.874045372009277
20021201,2.5579283237457275
20021202,1.3793634176254272
20021203,2.7649190425872803
20021204,3.627986192703247
20021205,2.0453991889953613
20021206,3.978032350540161
20021207,3.556493043899536
20021208,4.083385467529297
20021209,8.276308059692383
20021210,20.559646606445312
20021211,13.012094497680664
20021212,5.6694793701171875
20021213,8.224491119384766
20021214,2.5066897869110107
20021215,4.562540531158447
20021216,5.183732509613037
20021217,7.2004570960998535
20021218,8.424236297607422
20021219,14.407476425170898
20021220,7.937297344207764
20021221,3.529606580734253
20021222,3.6283044815063477
20021223,4.209837913513184
20021224,3.0691723823547363
20021225,3.2816202640533447
20021226,3.3037383556365967
20021227,4.185717582702637
20021228,5.352169990539551
20021229,3.275515079498291
20021230,3.291278839111328
20021231,8.352071762084961
20030101,4.071296215057373
20030102,3.7946064472198486
20030103,2.696927070617676
20030104,2.2948265075683594
20030105,5.825324058532715
20030106,2.3061399459838867
20030107,1.190474510192871
20030108,3.0035531520843506
20030109,3.377077579498291
20030110,2.8254051208496094
20030111,2.865196704864502
20030112,3.410879611968994
20030113,4.559571743011475
20030114,1.2807291746139526
20030115,2.1446642875671387
20030116,1.782482624053955
20030117,1.6610995531082153
20030118,0.7837268710136414
20030119,1.4374768733978271
20030120,3.254415512084961
20030121,2.4507813453674316
20030122,4.189189910888672
20030123,5.743078708648682
20030124,3.8434605598449707
20030125,6.378015041351318
20030126,8.585648536682129
20030127,7.253668785095215
20030128,6.31663179397583
20030129,4.276174545288086
20030130,7.14142370223999
20030131,11.07986068725586
20030201,13.617106437683105
20030202,16.57646369934082
20030203,10.236857414245605
20030204,13.391094207763672
20030205,11.433014869689941
20030206,10.022077560424805
20030207,4.448344707489014
20030208,6.920538425445557
20030209,10.236348152160645
20030210,9.580607414245605
20030211,6.001391887664795
20030212,4.445613384246826
20030213,5.745543956756592
20030214,10.151968002319336
20030215,2.994513988494873
20030216,6.83100700378418
20030217,14.754363059997559
20030218,6.529803276062012
20030219,6.1185994148254395
20030220,9.554282188415527
20030221,9.090688705444336
20030222,13.586585998535156
20030223,8.539525032043457
20030224,13.34467601776123
20030225,8.234589576721191
20030226,7.899496555328369
20030227,11.380040168762207
20030228,7.439276695251465
20030301,12.614953994750977
20030302,8.008501052856445
20030303,7.7565016746521
20030304,8.089282035827637
20030305,9.938484191894531
20030306,9.600434303283691
20030307,9.234878540039062
20030308,11.67725658416748
20030309,6.605266094207764
20030310,5.486354351043701
20030311,3.2968056201934814
20030312,3.866927146911621
20030313,3.139467477798462
20030314,5.551927089691162
20030315,5.5341668128967285
20030316,4.072667598724365
20030317,3.754102945327759
20030318,5.840694427490234
20030319,3.450127363204956
20030320,7.8144097328186035
20030321,6.261353969573975
20030322,12.052552223205566
20030323,9.918599128723145
20030324,5.274988651275635
20030325,11.585827827453613
20030326,15.006637573242188
20030327,7.863454818725586
20030328,4.9750895500183105
20030329,7.669421195983887
20030330,9.377731323242188
20030331,9.935832977294922
20030401,8.069276809692383
20030402,10.550601959228516
20030403,9.888778686523438
20030404,8.935578346252441
20030405,9.267499923706055
20030406,6.3357062339782715
20030407,4.41665506362915
20030408,0.6179224252700806
20030409,3.8920602798461914
20030410,7.718136787414551
20030411,7.6984028816223145
20030412,13.771753311157227
20030413,12.83615779876709
20030414,15.795722961425781
20030415,14.371516227722168
20030416,9.049027442932129
20030417,5.243408679962158
20030418,5.203310012817383
20030419,2.779866933822632
20030420,4.679999828338623
20030421,7.301331043243408
20030422,7.989803314208984
20030423,11.91751766204834
20030424,22.26163101196289
20030425,9.958934783935547
20030426,12.453408241271973
20030427,7.603784561157227
20030428,10.296573638916016
20030429,11.732743263244629
20030430,10.01962947845459
20030501,11.10114574432373
20030502,17.449832916259766
20030503,14.093883514404297
20030504,5.881608963012695
20030505,8.892332077026367
20030506,12.961128234863281
20030507,8.413958549499512
20030508,13.402754783630371
20030509,9.0794677734375
20030510,3.7067012786865234
20030511,4.913900375366211
20030512,4.021874904632568
20030513,4.853437423706055
20030514,5.849340438842773
20030515,5.0766143798828125
20030516,9.330011367797852
20030517,14.441123008728027
20030518,10.304664611816406
20030519,10.995833396911621
20030520,9.749236106872559
20030521,6.953506946563721
20030522,11.378368377685547
20030523,1.4454398155212402
20030524,5.189953804016113
20030525,10.336897850036621
20030526,11.475926399230957
20030527,5.097639083862305
20030528,4.774022102355957
20030529,5.072146892547607
20030530,4.133449077606201
20030531,4.525891304016113
20030601,5.01741886138916
20030602,4.4443864822387695
20030603,4.728923797607422
20030604,4.248448848724365
20030605,5.404860973358154
20030606,6.742563724517822
20030607,8.456446647644043
20030608,10.257580757141113
20030609,9.424617767333984
20030610,6.756875038146973
20030611,7.604282379150391
20030612,4.888593673706055
20030613,9.510138511657715
20030614,9.9350004196167
20030615,10.075891494750977
20030616,6.704160690307617
20030617,8.744762420654297
20030618,3.688009262084961
20030619,4.785451412200928
20030620,3.7443923950195312
20030621,4.056724548339844
20030622,3.804213047027588
20030623,3.2800753116607666
20030624,5.839293956756592
20030625,3.7733912467956543
20030626,1.8499189615249634
20030627,3.768286943435669
20030628,3.5028414726257324
20030629,3.333425998687744
20030630,7.005845069885254
20030701,6.657453536987305
20030702,4.9595255851745605
20030703,6.675711631774902
20030704,2.4340972900390625
20030705,2.8272221088409424
20030706,2.8076677322387695
20030707,3.779768466949463
20030708,3.0324246883392334
20030709,2.511296272277832
20030710,3.117262840270996
20030711,2.4140045642852783
20030712,2.916377305984497
20030713,6.0896992683410645
20030714,5.166985034942627
20030715,12.249814987182617
20030716,5.558298587799072
20030717,4.329004764556885
20030718,3.846261501312256
20030719,0.7854514122009277
20030720,1.1300983428955078
20030721,2.5772626399993896
20030722,2.2583680152893066
20030723,3.902233839035034
20030724,2.5238773822784424
20030725,1.8390711545944214
20030726,2.758061408996582
20030727,6.115451335906982
20030728,8.415816307067871
20030729,9.63924789428711
20030730,5.216897964477539
20030731,1.5222800970077515
20030801,1.1072453260421753
20030802,2.0010533332824707
20030803,2.4806597232818604
20030804,3.1151390075683594
20030805,1.3767013549804688
20030806,1.1700520515441895
20030807,1.2446411848068237
20030808,1.4242708683013916
20030809,2.43913197517395
20030810,4.119699001312256
20030811,8.433935165405273
20030812,4.686666488647461
20030813,2.5020370483398438
20030814,2.3946874141693115
20030815,0.578211784362793
20030816,0.8553877472877502
20030817,6.407054424285889
20030818,5.045237064361572
20030819,11.804536819458008
20030820,7.536215305328369
20030821,2.7260069847106934
20030822,0.31069445610046387
20030823,1.7503124475479126
20030824,0.3306828737258911
20030825,1.9770948886871338
20030826,4.681319236755371
20030827,3.249131917953491
20030828,4.945474624633789
20030829,3.377714157104492
20030830,3.1091840267181396
20030831,3.720416784286499
20030901,3.3670601844787598
20030902,4.017974376678467
20030903,2.1231019496917725
20030904,1.1339236497879028
20030905,2.778067111968994
20030906,3.780092477798462
20030907,2.956458330154419
20030908,1.1145254373550415
20030909,0.6102662086486816
20030910,1.3556828498840332
20030911,2.377824068069458
20030912,2.128159761428833
20030913,4.203240871429443
20030914,3.471909761428833
20030915,2.5969908237457275
20030916,1.0772916078567505
20030917,3.585405111312866
20030918,2.816307783126831
20030919,3.4613888263702393
20030920,1.8065392971038818
20030921,2.9580092430114746
20030922,2.838414430618286
20030923,1.2381539344787598
20030924,0.969953715801239
20030925,2.6002604961395264
20030926,2.0504050254821777
20030927,3.221996545791626
20030928,3.5852198600769043
20030929,0.2957812547683716
20030930,1.1935763359069824
20031001,3.575300931930542
20031002,1.9332523345947266
20031003,2.300196647644043
20031004,0.7343171238899231
20031005,3.3934953212738037
20031006,1.9015856981277466
20031007,3.207152843475342
20031008,0.6311227083206177
20031009,1.221250057220459
20031010,1.1877199411392212
20031011,1.6819676160812378
20031012,1.4913541078567505
20031013,3.9395833015441895
20031014,1.9031250476837158
20031015,4.937430381774902
20031016,8.533958435058594
20031017,6.355960845947266
20031018,6.294884204864502
20031019,0.3446759283542633
20031020,1.1265277862548828
20031021,0.7535185217857361
20031022,0.7809722423553467
20031023,0.9558448791503906
20031024,0.25859373807907104
20031025,1.2948148250579834
20031026,0.3612615764141083
20031027,1.1064988374710083
20031028,1.3427314758300781
20031029,1.2056366205215454
20031030,4.111921310424805
20031031,2.3642823696136475
20031101,0.9578877091407776
20031102,1.3920948505401611
20031103,4.939722061157227
20031104,7.415781021118164
20031105,3.841608762741089
20031106,4.592482566833496
20031107,0.8212962746620178
20031108,0.9238078594207764
20031109,5.994102954864502
20031110,4.619444370269775
20031111,1.2383449077606201
20031112,1.2122280597686768
20031113,2.04152774810791
20031114,2.083437442779541
20031115,1.2019329071044922
20031116,0.6229861378669739
20031117,2.3829050064086914
20031118,0.8451215028762817
20031119,2.8252198696136475
20031120,1.3619906902313232
20031121,3.794085741043091
20031122,4.998055458068848
20031123,5.396886348724365
20031124,2.903275489807129
20031125,1.7966724634170532
20031126,2.405277729034424
20031127,6.724374771118164
20031128,3.491053342819214
20031129,0.8347800970077515
20031130,2.1118576526641846
20031201,0.43497684597969055
20031202,3.566620349884033
20031203,1.3788772821426392
20031204,1.013796329498291
20031205,0.7194675803184509
20031206,2.3467938899993896
20031207,1.9445717334747314
20031208,1.5646528005599976
20031209,1.5600347518920898
20031210,1.7819617986679077
20031211,1.5096180438995361
20031212,1.6392707824707031
20031213,2.8032639026641846
20031214,6.374369144439697
20031215,5.187575340270996
20031216,4.440428256988525
20031217,2.9495081901550293
20031218,3.282719850540161
20031219,4.333680629730225
20031220,3.1078298091888428
20031221,2.1781017780303955
20031222,1.2358160018920898
20031223,1.9100579023361206
20031224,0.9680787324905396
20031225,1.8991087675094604
20031226,1.9259896278381348
20031227,8.366625785827637
20031228,4.395671367645264
20031229,2.9107234477996826
20031230,3.2971701622009277
20031231,4.810688495635986
20040101,5.426226615905762
20040102,7.923078536987305
20040103,9.513501167297363
20040104,7.992228031158447
20040105,11.696585655212402
20040106,5.80244779586792
20040107,5.494444370269775
20040108,3.674733877182007
20040109,3.8762383460998535
20040110,2.162754535675049
20040111,3.94765043258667
20040112,6.519652843475342
20040113,6.115301132202148
20040114,7.747499942779541
20040115,7.142361164093018
20040116,4.750150680541992
20040117,19.399154663085938
20040118,6.706319332122803
20040119,5.391516208648682
20040120,2.0701041221618652
20040121,2.315624952316284
20040122,1.1787500381469727
20040123,8.608177185058594
20040124,7.691851615905762
20040125,3.2607638835906982
20040126,2.816545248031616
20040127,1.7273263931274414
20040128,3.019073963165283
20040129,7.356736183166504
20040130,10.248229026794434
20040131,6.825520992279053
20040201,4.547763347625732
20040202,8.874351501464844
20040203,4.617100715637207
20040204,11.643900871276855
20040205,6.54373836517334
20040206,9.101168632507324
20040207,14.520689010620117
20040208,9.425728797912598
